province,date,cases,year,population,temp_mean,temp_max,temp_min,precip_total,rh_mean,oni,dmi,month,incidence_per_100k,time_index
BANTEN,2022-06-01,508.0,2022,12127000,25.646666666666665,29.653333333333332,22.763333333333332,222.8,85.5,-0.78,-0.335,6,4.188999752618125,191
BANTEN,2022-07-01,526.0,2022,12127000,26.05806451612903,29.932258064516127,22.958064516129035,214.9,83.03225806451613,-0.76,-0.195,7,4.337428877710893,192
BANTEN,2022-08-01,459.0,2022,12127000,26.216129032258067,30.603225806451615,22.893548387096775,137.7,81.35483870967742,-0.87,-0.246,8,3.784942689865589,193
BANTEN,2022-09-01,420.0,2022,12127000,26.216666666666665,30.67,22.896666666666665,150.4,81.3,-0.97,-0.322,9,3.4633462521645915,194
BANTEN,2022-10-01,425.0,2022,12127000,26.01290322580645,30.203225806451613,23.106451612903225,409.2,84.12903225806451,-0.94,-0.691,10,3.5045765646903604,195
BANTEN,2022-11-01,447.0,2022,12127000,26.22,30.17,23.266666666666666,204.2,83.13333333333334,-0.85,-0.269,11,3.685989939803744,196
BANTEN,2022-12-01,310.0,2022,12127000,26.138709677419353,29.925806451612903,23.258064516129032,226.1,82.61290322580645,-0.71,-0.092,12,2.556279376597675,197
BANTEN,2023-01-01,378.0,2023,12238500,26.016129032258064,29.6,23.15806451612903,185.8,82.45161290322581,-0.54,0.109,1,3.0886138007108714,198
BANTEN,2023-02-01,313.0,2023,12238500,25.557142857142857,28.889285714285712,23.103571428571428,292.7,85.25,-0.29,0.157,2,2.557502961964293,199
BANTEN,2023-03-01,309.0,2023,12238500,25.780645161290323,29.30322580645161,23.09032258064516,234.1,86.19354838709677,-0.02,0.415,3,2.5248192180414266,200
BANTEN,2023-04-01,243.0,2023,12238500,26.63,30.69333333333333,23.386666666666667,88.6,81.83333333333333,0.27,0.56,4,1.9855374433141317,201
BANTEN,2023-05-01,274.0,2023,12238500,26.864516129032257,30.848387096774193,23.683870967741935,136.3,83.35483870967742,0.57,0.443,5,2.238836458716346,202
BANTEN,2023-06-01,260.0,2023,12238500,26.413333333333338,30.496666666666663,23.216666666666665,168.8,83.36666666666666,0.84,0.665,6,2.1244433549863135,203
BANTEN,2023-07-01,309.0,2023,12238500,26.603225806451615,31.293548387096777,23.183870967741935,134.3,79.25806451612904,1.12,0.498,7,2.5248192180414266,204
BANTEN,2023-08-01,392.0,2023,12238500,27.574193548387097,33.0258064516129,23.23225806451613,35.5,71.09677419354838,1.37,0.825,8,3.2030069044409037,205
BANTEN,2023-09-01,388.0,2023,12238500,28.276666666666664,34.25333333333333,23.513333333333332,45.2,63.3,1.6,0.946,9,3.1703231605180373,206
BANTEN,2023-10-01,261.0,2023,12238500,28.683870967741935,34.71935483870968,24.229032258064517,80.9,68.25806451612904,1.83,0.804,10,2.1326142909670303,207
BANTEN,2023-11-01,352.0,2023,12238500,27.78666666666667,33.23,24.223333333333336,200.4,78.23333333333333,1.99,0.92,11,2.8761694652122403,208
BANTEN,2023-12-01,675.0,2023,12238500,27.45483870967742,32.51935483870968,23.570967741935487,176.9,78.09677419354838,2.06,0.851,12,5.515381786983699,209
BANTEN,2024-01-01,1646.0,2024,12350000,26.638709677419353,30.67096774193548,23.774193548387096,378.2,85.3225806451613,1.92,0.765,1,13.327935222672064,210
BANTEN,2024-02-01,2109.0,2024,12350000,26.617241379310343,30.29310344827586,23.858620689655172,312.5,86.62068965517241,1.62,0.328,2,17.076923076923077,211
BANTEN,2024-03-01,2127.0,2024,12350000,26.683870967741935,30.461290322580645,24.01290322580645,288.2,85.80645161290323,1.26,0.421,3,17.222672064777328,212
BANTEN,2024-04-01,1661.0,2024,12350000,26.98,30.94,24.18,275.1,86.93333333333334,0.82,0.44,4,13.449392712550607,213
BANTEN,2024-05-01,1535.0,2024,12350000,27.26129032258065,31.032258064516128,24.496774193548383,237.7,84.48387096774194,0.49,0.297,5,12.429149797570851,214
